userId,playNum
z00200qb56u,310
x0020cu745o,378
d002036x0y9,351
o00202wxfdu,96
n0020yhglze,759
c00202l8uus,916
k0020z5shln,1275
o0135wytq59,314
k01355tejaq,191
o0135f9jc2q,204
z0135imeiy3,253
e0020wunv50,165
w00201v419m,138
j0020th32h1,216
w0020zlxs04,146
d002097ru7p,203
c0020ot4tqw,7769
a0020f45gn9,92
f0303cp7499,54
s0303lh37k6,62
i0020use26k,803
l00173o64p7,122
c17256gni38,97
g17170snio3,68
u1726vy15ep,82
t0175nunffe,159
s1725jgb0da,70
f17089p1lzv,55
l17268m0jh1,271
f1725rr0gem,162
e00205cbnhz,161
j1726y29gbi,167
x1725nrnmrh,54
c1714bp3nbb,125
c0156eoeff3,327
k0168qzsn7v,132
d0156devnhw,119
n0156f49dqf,194
i00205byegy,2270
p00206vr4qn,1483
m0020jgl7e7,2305
h0020p372g9,1709
m0020xmv146,2070
l0020xfngql,1939
q0020oeb2zd,485
b00206cip02,582
n0020jnoxbz,411
k0020st9tkh,571
s0020pqkwqz,1640
k00206ibwni,459
h0020njs9ih,440
v002002sovx,522
t0020rmrh6w,1669
w0020mq1hxy,528
c00207iq2lh,522
y0020kp4dga,518
h0020pdlexa,427
s00200up3j2,510
o0020hpsoig,702
p00202onqp9,489
d00202upx84,760
b00206ri1c2,534
e0020b177i4,89
s03038g4p78,69
198594,93
1723710788,62
199073,160
198606,92
g0303wgorsl,69
x0303qllgmq,100
t01971yeqrd,82
z03008mwe87,102
f0303699lix,82
r03038itx8s,88
r0198wuy2ud,73
q0303c2rg5k,140
1723706985,92
v0304yfa2q8,96
199576,210
199557,73
200198,95
d0305q4w59t,221
202523,196
j03058tecjs,96
200238,102
s0012ecy8v9,693
a0012rrfa19,579
x0012pudq58,496
h0020qyzbb3,254
z0020k18fn9,248
k0020qg78qm,263
r002046u3wu,259
f0020zyq87i,248
p0020kan4kk,260
b002061c81n,2113
d0020l4getx,277
b0020hp6rsf,250
v0020tgvx7r,268
r00206z4tl6,1757
p00202yrmdj,269
t0020hjjzw0,187
w0012c8l9cn,96
t0012v0oorr,95
o0012t23yb9,175
q0012j5kvjo,94
p0012j3jbs3,119
o00121mi89z,95
s0012kdfggo,105
g00124c9pz4,125
w001223jykr,94
v0012x2ekqn,107
o0012fsqj6r,88
t0012pruath,67
t0012muxkzt,83
l001243fti3,79
v00186hve6e,526
m00203h9hzs,775
h0020ozi2os,976
h0019hx5603,64
q00208igaxi,298
b0020sf6tzo,261
d0020k837mb,146
k002010mhwx,148
o0020b3xe96,138
u0020flwyzr,143
i0020kxsbli,139
a0020qaufv2,154
p0020l33m55,580
f00203v8d8s,513
e0020rpto0v,524
s0020o72uz8,2573
w0020io97bo,1431
q0016lgy1el,364
m0020cva24y,2805
s0020awuovh,2455
o0020753kdd,2466
j0020gf4nbq,2543
p0020fdsjf2,3001
h00209yv440,2540
q0020iyfbc7,2708
q0020nh4a9h,2631
a0020odlt08,277
a00204r3aww,223
d0020epkuu0,210
x0020fqf41x,251
o0020iaw1ai,363
p01736uavon,107
t00193ab3sl,214
q0302aewcr8,130
c0304gl5trd,590
z0303pazuhs,98
e0303zjere0,128
b0020yk1hx9,1337
g0020v885pu,958
r0020j3q1d6,846
n00130pqikm,134
w00201z40nm,348
s0019degw8k,173
r0019bdjsgo,607
m001997friw,161
d0019t5wyaa,640
e0019ikcqaz,161
v0019xbuohf,157
l0019rp6wfr,154
e0019yg8zum,159
s0019riu14l,158
h001955bfpm,152
q00199xw74j,169
p0020ol4pca,1455
y0020bvxqkp,1540
v0020ax9zcy,1430
s0020go1u6z,1470
h0020nrg2zi,1463
i00202s70f6,1603
p0020dg0fpf,1617
u00205wrmqy,1586
s0020kjnu7u,1770
o0020hsgt0v,3306
c0020322vqf,2525
h0020a8v6iq,1993
e0020jtr0vd,2426
j0020ujopti,1809
e0020c6nvg3,2112
g0020si3u2x,369
y0020dk4gxm,886
z00209ocggh,693
q00202sdyk9,240
s002026dx93,253
j0020y2jq7v,265
v00202iby45,249
f00209qmlhw,240
r00200rwmyg,227
a0020z8czr4,293
e0020joauz4,255
b0020ox16m6,263
t00209h449q,277
p0020yqokz2,269
x0020yb0ek0,256
